source,link,date,grade,scoreType,text,upThumbs,totalThumbs,helpfulness
ThePl4yer,http://www.metacritic.com/user/ThePl4yer,"Feb 26, 2023",0,Negative,"This game is just bad. Real bad. Dont use 70$ for a bad experience. Plot like **** randomly, no logic and the plot twist is like my ass. Frey- main character maybe one of the most hated character I have ever seen. The map is trash, imagine play in a fukin sahara and kill some zombie by spaming skill. In conclusion 0",1,1,1.0
c3pu,http://www.metacritic.com/user/c3pu,"Feb  2, 2023",3,Negative,"I liked it at first because the combat and exploration mechanics are basically fun. The game has good moments. Unfortunately, everything gets extremely drawn out and repetitive, repetitive, repetitive. In the end, I was glad when it was over.",1,1,1.0
royalguy07,http://www.metacritic.com/user/royalguy07,"Feb  2, 2023",6,Mixed,"Forspoken, the first game from developer Luminous Productions and published by one of 2022's gaming punching bags Square Enix (deservedly so), is a new IP open world action adventure game. There is nothing particularly engaging or innovative in its design, especially in the very rough opening hours, leaving you and the character to explore a fairly bland and empty world. Forspoken has seemingly been in development hell since it was announced a few years ago. It received several delays including twice just in the last 10 months. You would think this would of given Luminous time to fine tune the product but while the game isn't buggy in the literal sense it is very choppy and disorganized just in its movement, cutscene/dialogue transitions, and combat. Once you start unlocking different spell types and more spell options the combat does become a lot more fun, it allows there to be almost no down time and keeps the combat feeling very fast-paced. The main story only takes roughly 10 hours to beat, and the game takes probably 6-8 hours to get its footing, which you can probably see the problem with. The story starts off very rough but manages to settle in to an acceptable if standard and predictable pattern of the reluctant hero trope. Frey initially will do nothing unless it is in direct interest of helping her escape this new land she has been transported to. Her motivations don't really change until late in the game when the twist and true antagonist of the game is revealed. I will say that the twist is handled well, but it is one of the most easily predictable twists in gaming history. Seasoned gamers will be able to easily pick up on it in the middle stages of the story. Graphically is hit or miss, some of the vistas and environments are well done but as you get closer to things all the brightness kind of washes away. There is a lot of artificial fog that severely hampers the draw distance. Enemy design is pretty putrid here, there are some standard zombies, zombified bears and wolves, and some ugly gray/brown masses to fight. The facial animations range from decent to hilariously bad, and its just bizarre that somehow the worst facial animations are all on the main character, who's mouth just will not stay in step with the dialogue. Overall, it was a fun 20 hour romp through a well structured but dull/standard 3rd person action RPG. Definitely not worth the full retail price.",1,1,1.0
Andrxm,http://www.metacritic.com/user/Andrxm,"Feb 15, 2023",0,Negative,"La peor basura que he jugado en mi vida, no dan ganas ni de terminarlo, el manejo del juego como tal es malisimo, esta lleno de bugs, los videos promocionales del juego tenian unos graficos brutales pero en la vida real son graficos promedio, ademas con el precio actual de los juegos de playstation 5 lo considero un auténtico robo, menos mal fue un regalo que me dieron... (que regalito mas malo)",1,1,1.0
horsemanfone,http://www.metacritic.com/user/horsemanfone,"Feb  2, 2023",0,Negative,Daaaaamn ! we waited this long just to see this game flop lol i was rooting for this game to win BIG man what a shame! i guess my money is saved,1,1,1.0
Marko15,http://www.metacritic.com/user/Marko15,"Feb 15, 2023",0,Negative,This game is garbage just like all the Sony game that came after this one.They gotta stop dropping games these games that don't work an are poorly optimized!,1,1,1.0
Meta-Mortal,http://www.metacritic.com/user/Meta-Mortal,"Feb  1, 2023",5,Mixed,"Square Enix took a stab at a new IP and did a solid job. Gameplay is excellent and those who have played the DMC series will find a great deal to be excited about when creating new combos to raise your ""style ranking"" (or this games version of it.)The story's concept may be generic but they did exactly what they said they would. Square has been transparent about the kind of game this is and is mostly undeserving of the harsh criticism it gets. The world is built to be a sort of barren wasteland. Many did not approve of this but it fits the the history and lore of Athia quite nicely. The dialogue can make you cringe, but it was few and far between for me. There could be a little more done to make exploring feel more rewarding but my experience wasn't tainted by that as I still enjoyed what it had to offer.Character design is quite nice and the combat runs smoothly. Especially once you learn how to weave together your ""flow"" abilities to set up for devastating magic and open windows for support magic.This game sets up something special. This one has it's imperfections but I can see a sequel ironing out the kinks and making something truly exceptional.I feel it's worth noting that after 45+ hours of gameplay I still have yet to encounter any glaring bugs in the game. A rarity in a time where nearly every game releasing is riddled with them. Load times are very fast. I can rarely drink my water.From what I can tell, most criticism falls on very nit-picky topics. To be fair, games are quite expensive and people should be completely happy with a product before shelling out the cash.But the demo before release was pretty accurate though they made improvements. Square Enix constantly updated potential fans on what they could expect and have delivered as far as I can tell. They didn't oversell the game either. It's rare to be this informed about a game before diving in and that's something developers should seek to do more of.",1,1,1.0
Akinayami,http://www.metacritic.com/user/Akinayami,"Feb  2, 2023",2,Negative,I found the game very bad with a story very similar to any isekai and literally cliche story of isekai with a super empty world not to mention that everything is bad the parkour with magic and very fun,1,1,1.0
Yallahs9,http://www.metacritic.com/user/Yallahs9,"Feb  2, 2023",0,Negative,"Está horrible la jugabilidad muy poco para ser de ps5, aparte se ve horrible",1,1,1.0
rastaslavian,http://www.metacritic.com/user/rastaslavian,"Feb  4, 2023",2,Negative,"Trailer looked creative & got extremely hyped, yet the project ended up like any other huge generic flop. I can't understand how can anyone call people racist for simply voicing their discontent this steaming pile of god-awful dialogues & the protagonist has too many unlikeable traits & too little redeemable qualities. If you know what I mean.Shamelessly comparing this game to God of War should be considered as a blasphemy & should also be punished as one. But hey maybe if you keep labeling the angry playerbase as racist & mysoginist for long enough.. who knows. No amount of ontrol  can fixed this.",1,1,1.0
WiggyNC,http://www.metacritic.com/user/WiggyNC,"Feb  8, 2023",4,Negative,I wanted to love this game.. oh I really did. When I heard it was about a modern day character being sucked into a world of fantasy elements I was like yes! This sounds awesome. Then I played it… this game suffered from a terrible writing team and it was a nightmare to sit through. The idea was good but it just fell flat.,1,1,1.0
